state,loc,description,url,refs
Illinois,Mount Vernon,An estimated 40-60+ marched against brutality on Broadway. No arrests were made.[17],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.wmix94.com/2020/06/01/protesters-in-response-to-george-floyds-death-assemble-peacefully-in-mt-vernon-sunday/
Illinois,Naperville,"Hundreds of protesters gathered outside the Naperville Police Department on June 1. The Mayor and other officials ""took a knee"" with the protesters.[18]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.nbcchicago.com/news/local/hundreds-gather-outside-naperville-police-station-to-protest-george-floyds-death/2282101/
Illinois,New Lenox,"Residents received an alert on May 31 warning them to “stay close to home and remain vigilant,” as protesters were traveling during the afternoon near the stretch of the Lincoln Highway in the area.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.nbcchicago.com/news/local/chicago-suburbs-prepare-for-protests-potential-vandalism-sunday/2281227/
Illinois,Oregon,"About 300 protesters gathered and marched peaceful around the Ogle County Courthouse Square on June 12, 2020. The protestors held a moment of silence for 8:46 in honor of Floyd at the end of the march.  Money was also raised through donations and the sale of goods to fund various BLM causes.",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,
Illinois,Orland Park,"Protests took place near Orland Square Mall as well as near 159th Street and LaGrange Road, according to the Orland Park Police Department.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.nbcchicago.com/news/local/chicago-suburbs-prepare-for-protests-potential-vandalism-sunday/2281227/
Illinois,Peoria,"Thousands of protesters marched from the Gateway Building to the Peoria Police Department on May 30; the crowd was peaceful and people from a variety of races and ages, including children, attended.[19]  Protests also started at a Walmart in Peoria, then appeared at the Walmart in East Peoria.  The East Peoria police chief said that the protests were mostly peaceful, but that the police responded with pepper balls in instances when projectiles were thrown at the police line, and the side of a nearby Lowe's hardware store was set on fire.[20]  No one was injured in those incidents.[21]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.centralillinoisproud.com/news/local-news/no-justice-no-peace-protesters-peacefully-walk-the-streets-of-peoria-in-memory-of-george-floyd/	https://www.centralillinoisproud.com/news/local-news/fire-started-at-east-peoria-lowes-protests-disperse-from-wal-mart/	https://www.pjstar.com/news/20200531/entrance-to-peoria-businesses-blocked-amid-protest-rumors
Illinois,Rockford,"On May 30, about 1,000 protesters gathered in Rockford to protest the death of George Floyd. The protests soon turned violent and the Rockford Police Department District 1 building was vandalized with damaged signs and broken windows.[25]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://wrex.com/2020/05/30/rockford-police-district-1-vandalized-during-george-floyd-protests/
Illinois,Schaumburg,Peaceful protesters gathered at the town square at the corner of Schaumburg Road and Roselle Road.[26],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.newsbreak.com/illinois/naperville/news/0PDYdd0L/vandals-disturb-naperville-rally-schaumburg-protest-goes-peacefully
Idaho,Boise,"A handful of people protested in front of the Idaho State Capitol on May 30.[1] Hundreds more gathered on the same steps on May 31.[2] On Monday night, June 1, 100 to 150 protesters gathered at the Capitol again; two opposing groups were present, according to one report.  A single gunshot was fired during the protest; Boise Police subsequently arrested an 18-year-old man and said the incident was being investigated as accidental or unintentional.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.idahopress.com/boiseweekly/news/citydesk/after-the-killing-of-george-floyd-a-small-boise-protest-voices-anger-allyship-and-aspirations/article_e56dd737-f976-5890-8a08-a26c2c8eee63.html	https://magicvalley.com/news/local/hundreds-gather-at-boise-statehouse-to-protest-police-brutality-remember-george-floyd/article_c92d0a50-8960-54c0-af9e-ab868c275eaa.html	https://www.ktvb.com/article/news/local/gunshot-fired-during-protest-in-downtown-boise/277-6327f425-45ae-4f42-92d1-3eb9c31628eb
Idaho,Coeur d’Alene,"A group of around 25 protesters, mostly young people in their teens and 20s, gathered June 2, in the city's downtown. Over 1000 armed spectators looked on and the event remained peaceful.[4] On June 4, a group of 150 walked downtown followed by another group of ""peacekeepers.""[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.spokesman.com/stories/2020/jun/02/demonstrators-and-armed-citizens-co-exist-peaceful/	https://www.khq.com/news/groups-unite-to-keep-protests-peaceful-in-coeur-dalene/article_38b2ba8e-a6ca-11ea-916c-fb22c65a8146.html
Idaho,Hailey,"On June 2, over 800 people marched down Main Street to protest the death of George Floyd. Police officers joined the demonstrators as they took a knee and held an eight-minute, forty-six-second moment of silence to honor Floyd.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.ktvb.com/article/news/local/police-chief-kneels-hailey-officers-georg-floyd-protest-idaho/277-48348cdb-517c-433e-af33-fe5a37f3026a
Idaho,Idaho Falls,About 70 people protested on the Broadway Bridge on May 30.[7],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.eastidahonews.com/2020/05/locals-hold-rally-to-protest-the-death-of-george-floyd/
Idaho,Ketchum,"On June 2, hundreds of protesters marched to protest police brutality and held a moment of silence for eight minutes and forty-six seconds in honor of George Floyd.[8]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.mtexpress.com/gallery/locals-march-against-injustice/collection_2a9302a4-a5f0-11ea-80a9-333214af650d.html
Idaho,Lewiston,"On June 6, approximately 1,000 people gathered in Kiwanis Park to support Black Lives Matter and George Floyd. A 10-minute moment of silence was held before the protesters began marching through the streets.[9] Armed members of the counter-protest group Protect LC Valley marched through downtown Lewiston, a mile away from the Black Lives Matter protest, to prevent riots and lootings. Both protests were peaceful.[10]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://klewtv.com/live/huge-crowds-gather-in-kiwanis-park-for-peaceful-black-lives-matter-protest	https://www.uiargonaut.com/2020/06/07/lc-valley-black-lives-matter-and-protect-lc-valley-rallies-took-place-1-mile-apart/
Idaho,Pocatello,"On June 3, 2020, hundreds gathered in the Portneuf Wellness Complex in Pocatello for the ""Kneel For Nine Unity March."" The event was a tribute to George Floyd.[11] Idaho State's student athletes also lead protests of their own, several hundred people marched in support.[12]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://localnews8.com/news/2020/06/03/hundreds-gather-in-pocatello-for-kneel-for-nine-unity-march/	https://www.youtube.com/watch?v=ae41BeGmONg
Hawaii,Hanalei,"On June 6, around 400 people held a ""paddle out"" around Hanalei Pier at Black Pot Beach Park to support Black Lives Matter and protest the deaths of Floyd and others from police violence.[1]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.thegardenisland.com/2020/06/07/hawaii-news/paddling-out-for-peace/
Hawaii,Hilo,"On June 3, at least 200 protesters gathered in Hilo, in memory of Floyd.[2]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.hawaiitribune-herald.com/2020/06/03/hawaii-news/hundreds-gather-in-hilo-for-peaceful-protest-of-george-floyds-death/
Hawaii,Honolulu,"On June 3, at least 200 people gathered outside of the Hawaii State Capitol in Urban Honolulu protesting the death of George Floyd. Protesters, many of whom were Native Hawaiians, Pacific Islanders, and Asian Americans expressed solidarity with Floyd given the racial injustices they have felt also being minorities in the United States.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.staradvertiser.com/2020/06/03/breaking-news/protests-in-hawaii-over-the-killing-of-george-floyd-continue/
Hawaii,Kahului,"On May 30, about 150 protesters gathered at the intersection of Hāna Highway and Haleakalā Highway near downtown Kahului protesting the death of Floyd.[4]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://mauinow.com/2020/05/30/video-black-lives-matter-maui-rally-seeks-unity-and-peace/
Hawaii,Kailua-Kona,"On June 2 and June 3, protests occurred in and around Kailua-Kona.[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.westhawaiitoday.com/2020/06/03/hawaii-news/display-of-solidarity-big-islanders-protest-george-floyds-death/
Hawaii,Kaanapali,"On May 31, a peaceful paddle out and vigil was held for George Floyd off the beaches of West Maui.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://mauinow.com/2020/05/31/maui-peaceful-paddle-out-for-george-floyd/
Hawaii,Launiupoko,"On May 31, over 300 people took part in a ""paddle out"" on Launiupoko Beach to honor George Floyd.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.khon2.com/local-news/hundreds-on-maui-paddle-out-in-remembrance-of-george-floyd/
Hawaii,Lihue,"On June 3, over 100 people gathered at the Lihue Civic Center to protest the death of George Floyd. They walked through the streets and posed with police officers at the Historic County Building.[8]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.thegardenisland.com/2020/06/04/hawaii-news/peaceful-in-lihue/
Hawaii,Waikiki,"On June 5, a student-led protest in Waikiki was held, with some protesters calling to defund the Honolulu Police Department.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,https://www.staradvertiser.com/2020/06/05/photo-gallery/protesters-march-in-waikiki-over-killing-of-george-floyd/
Florida,South Florida,There have been a series of George Floyd protests  in Florida.,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,
Florida,Palm Beach County,"Florida Governor Ron DeSantis activated the Florida National Guard on May 31, 2020, and deployed 700 soldiers to assist law enforcement agencies across the state. Additionally, DeSantis instructed the Florida Highway Patrol to mobilize 1,300 troopers to assist in policing actions.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,https://wsvn.com/news/local/gov-desantis-mobilizes-700-national-guard-soldiers-to-assist-with-protests/
Florida,Broward County,"Starting May 31, Broward County was placed under a 9 PM – 6 AM curfew for seven days.[34]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,https://www.sun-sentinel.com/local/broward/fl-ne-broward-curfew-week-order-20200601-kk25oagqj5e5dn7pxzkhi5puz4-story.html
"Washington, D.C.",Timeline,"Washington, the capital of the United States, has seen a series of protests following the killing of George Floyd in Minneapolis, particularly centered around the White House.","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",
"Washington, D.C.",May 29,The White House was on lockdown the night of May 29 in response to protests reaching the gates.[1] The protests begun at 7:00 p.m.[2] By 8:30 p.m. the White House lockdown was lifted as protesters began to leave.[2] At 10:00 p.m. the protesters returned however by 3:30 am Saturday the protesters were more subdued.[2] The protesters came into conflict with the United States Secret Service.[2] At times the protesters got close enough to inflict minor injuries on certain officers.[2] At one point the protesters were pepper sprayed.[2] Several Secret Service agents reportedly suffered broken bones due to rocks and bottles of urine and alcohol thrown at them by rioters.[3][4],"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://www.usatoday.com/story/news/politics/2020/05/29/white-house-under-lockdown-protests-over-floyds-death-reach-nations-capital/5288076002/	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://www.cnn.com/us/live-news/george-floyd-protests-05-30-20/index.html	https://abcnews4.com/news/nation-world/secret-service-agents-injured-after-fridays-protests-near-white-house	https://www.foxnews.com/us/more-than-60-secret-service-officers-injured-during-violent-george-floyd-protests-in-washington-d-c
"Washington, D.C.",May 30,"On May 30, the Secret Service reported that six people were arrested in Lafayette Park, the previous night. This contradicts an earlier tweet from President Trump in which he criticized D.C. Mayor Muriel Bowser for lack of involvement.[12]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://edition.cnn.com/us/live-news/george-floyd-protests-05-30-20/h_abd9cfe1b45eadfb4940a144f6ce5e36
"Washington, D.C.",May 31,"On May 31, dozens of businesses in CityCenter, Georgetown and Farragut Square were looted.[16]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://www.wusa9.com/article/news/crime/city-center-looting-demonstrators-georgetown/65-fca83cbf-275f-412e-91b5-e8dde56bc545
"Washington, D.C.",June 1,"Amid ongoing protests sparked by the killing of George Floyd, on June 1, U.S. Park Police and National Guard troops used tear gas, rubber bullets, pepper spray, stingball grenades, horses, shields and batons to clear demonstrators from Lafayette Square and surrounding streets, to create a path for President Trump to walk to St. John's Episcopal Church.[19][20] Trump held a bible and posed for photos in front of the church, which was damaged in a fire during protests on May 31.[21][22] The enforcement was seen by many as excessive and an affront to First Amendment rights of peaceful  protesters.[23] The U.S. Park Police disputes this interpretation of events.[24]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://www.vox.com/policy-and-politics/2020/6/1/21277530/trump-speech-police-violence-dc-tear-gas	https://www.washingtonpost.com/investigations/2020/06/08/timeline-trump-church-photo-op	https://www.washingtonpost.com/local/washington-dc-protest-white-house-george-floyd/2020/06/01/6b193d1c-a3c9-11ea-bb20-ebf0921f3bbd_story.html	https://www.today.com/news/look-damage-inside-historic-st-john-s-church-washington-dc-t182954	https://www.theatlantic.com/ideas/archive/2020/06/trumps-grotesque-violation-first-amendment/612532/	https://www.axios.com/nps-park-police-white-house-protests-067e93f4-97af-4975-b312-240e6798e0bf.html
"Washington, D.C.",June 2,"Former Democratic candidates for the 2020 United States presidential election have appeared at the protests. Sen. Elizabeth Warren made an appearance at the protest outside the White House on June 2. [48] Sen. Kamala Harris appeared at Black Lives Matter Plaza on June 5.[49] Congressman John Lewis, the last surviving speaker from the March on Washington who was being treated for Stage 4 pancreatic cancer, visited Black Lives Matter Plaza on June 7, declaring it ""very moving."" [50]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://thehill.com/homenews/senate/500808-warren-and-dog-bailey-join-protests-outside-white-house	https://www.wusa9.com/article/news/local/dc/live-updates-sen-kamala-harris-joins-protesters-at-black-lives-matter-plaza/65-54c61594-cef6-40d8-9e14-b57adc026d5e	https://www.axios.com/john-lewis-black-lives-matter-plaza-da036fbe-0aef-46f4-b284-50ffe130aaf1.html
"Washington, D.C.",June 3,"Mayor Bowser announced a citywide curfew from 7pm to 6am, which would be in place until at least the morning of June 3.[25] In response to  protesters gathering near the White House to protest, Attorney General William Barr deployed federal riot teams from the Bureau of Prisons and the FBI's Hostage Rescue Team.[26]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://mayor.dc.gov/release/mayor-bowser-orders-curfew	https://www.usatoday.com/story/news/politics/2020/06/01/george-floyd-protests-ag-barr-deploying-riot-teams-dc-miami/5308052002/
"Washington, D.C.",June 4,Thursday was the first day the municipal government did not impose a curfew since Sunday.[38] Protests on June 4 were peaceful and D.C. police did not make a single arrest.[39],"https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/06/04/870095455/protesters-came-out-again-in-washington-d-c-and-some-stayed-despite-thunderstorm	https://www.cnn.com/2020/06/05/politics/dc-mayor-requests-trump-remove-troops/index.html
"Washington, D.C.",June 5,"On June 5 muralists painted the words ""Black Lives Matter"" in 35-foot letters on 16th Street NW leading up to the White House and Lafayette Square with the assistance of the city government, which gave the section of the street the honorary name Black Lives Matter Plaza.[42][43][44]","https://en.wikipedia.org/wiki/George_Floyd_protests_in_Washington,_D.C.",https://dcist.com/story/20/06/05/ahead-of-saturday-protest-black-lives-matter-message-painted-on-16th-street-near-white-house/	https://www.nbcwashington.com/news/local/dc-paints-black-lives-matter-on-street-near-lafayette-square/2323647/	https://edition.cnn.com/2020/06/05/us/black-lives-matter-dc-street-white-house-trnd/index.html
Delaware,Camden,"On June 9, a group of protesters marched along U.S. Route 13, blocking traffic and defying police orders. 21 protesters were detained, including Dover Post reporter Andre Lamar.[3]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.delawareonline.com/story/news/2020/06/10/delaware-officials-denounce-arrests-george-floyd-protesters-near-dover/5332891002/
Delaware,Dover,"On May 31, over 200 protesters gathered outside the Dover Police Department and Delaware Legislative Hall before marching north along U.S. Route 13, causing portions of the road to be closed. Looting took place at two stores at the Dover Mall before police secured the mall. The protesters then made their way to the Delaware State Police headquarters. Mayor Robin Christiansen declared a state of emergency and issued a curfew going into effect at 9pm on Sunday night.[4][5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,http://www.wboc.com/story/42193439/day-that-starts-with-peaceful-demonstrations-in-downtown-dover-for-george-floyd-also-sees-route-13-shut-down-businesses-broken-into	https://www.wdel.com/news/curfew-issued-for-dover-following-dover-mall-being-looted-after-crosstown-protest-march/article_00791c86-a39f-11ea-93e8-b336f20b1930.html
Delaware,Georgetown,"On June 3, approximately 200 people gathered at the Georgetown Circle to peacefully protest police brutality.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.capegazette.com/article/rally-georgetown-protests-police-violence/203075
Delaware,Middletown,"On June 4, hundreds of people marched from Food Lion to Louis L. Redding Middle School, with a rally being held there and later at the Middletown Police Station.[8] On June 7, hundreds of protesters held a march to protest police brutality and honor the memory of George Floyd. The event began with nine prayers to represent the amount of time Derek Chauvin's knee was on Floyd's neck, then the protesters marched from Broad and Main Street through downtown Middletown.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.middletowntranscript.com/news/20200603/update-protest-march-planned-in-middletown-thursday	https://www.delawareonline.com/story/news/local/2020/06/07/george-floyd-protests-middletown-draws-hundreds-sunday-protest-against-systemic-racism-police-brutal/3172262001/
Delaware,Newark,"On June 13, protestors gathered at Lumbrook Parkm and marched down Main Street and Delaware Avenue with an additional protest planned on June 14. The protest on the 14th would be the fourth protest in the city.[10]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.newarkpostonline.com/news/newark-march-calls-for-end-to-police-brutality/collection_5d4fb830-3060-5b8a-815b-53d3b2925b42.html
Delaware,Rehoboth Beach,"About 30 protesters gathered at the Rehoboth Beach Bandstand on June 1. The protesters then marched to Rehoboth City Hall, with the crowd growing to 50 protesters.[11] A protest took place June 5 at 4 pm along Delaware Route 1 (Coastal Highway) by Southern Delaware Alliance for Racial Justice and Women's March Sussex, with up to 500 people in attendance.[12][13]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.capegazette.com/article/protesters-march-bandstand-rehoboth/202963?ts=1591056315	https://www.delmarvanow.com/story/news/local/delaware/2020/06/01/possible-george-floyd-protest-rehoboth-shuts-down-tanger-outlets-lowes-home-depot-delaware/5311792002/	https://www.capegazette.com/article/protesters-gather-route-1-near-rehoboth/203232
Delaware,Seaford,"On May 31, Joe Biden and U.S. Representative Lisa Blunt Rochester toured the areas damaged in the protest and spoke with residents.[19]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://nypost.com/2020/06/01/joe-biden-appears-at-delaware-george-floyd-protest-site/
Delaware,Wilmington,"On June 5, another protest was held in the Tubman-Garrett Riverfront park, and a march to the New Castle County Courthouse to inspire reform and honor the death of Jeremy ""Bam Bam"" McDole. McDole was a wheelchair bound man, killed in 2015 by Wilmington Police.[20] Demonstrators also marched onto Interstate 95 and kneeled. Protesters were joined by several police officers, who walked with the group for 8 minutes. The protests were also attended by politicians including Governor John Carney, State Senator Darius Brown, Mayor Mike Purzycki, and U.S. Representative Blunt Rochester.[21]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Delaware,https://www.wdel.com/news/video-why-they-showed-up-to-wilmingtons-peaceful-protest/article_c14ff9e0-a771-11ea-b00f-935dae60914e.html	https://www.delawareonline.com/story/news/2020/06/05/wilmington-protest-george-floyds-breonna-taylor/3158389001/
Connecticut,Bridgeport,A section of Route 8 was shut down by protesters on May 30.[3],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.courant.com/news/connecticut/hc-news-hartford-protest-police-brutality-20200530-o3ge6bxtbvc6rcjcnrwkkolhgi-story.html
Connecticut,Cheshire,Around 500 people attended a protest march on June 7. Several members of the town committee were in attendance.[4],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://patch.com/connecticut/cheshire/letter-students-praised-peaceful-protest-march-cheshire
Connecticut,Danbury,"On June 3, a protest march consumed downtown city streets in the early afternoon, and later spilled over onto Interstate 84.[5]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://patch.com/connecticut/danbury/danbury-black-lives-matter-marchers-brave-rain-i-84-traffic
Connecticut,East Hartford,"On June 7, hundreds of protesters marched from a parking lot on Main Street along Interstate 84 to the Mortensen Riverfront Plaza in Hartford to protest police brutality.[6]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.journalinquirer.com/towns/east_hartford/emotional-march-bridge-vigil/article_3a407f7e-a997-11ea-a059-ffecbf5ba70b.html
Connecticut,Enfield,"On June 4, more than 300 people protested on Enfield's town green while a large contingent of protesters marched to the local police headquarters.[7]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.courant.com/community/enfield/hc-en-enfield-blm-protest-0611-20200605-t3l5fezlyzfzxomd7v6c343eym-story.html
Connecticut,Fairfield,"On June 2, hundreds of students marched throughout the town. The demonstrators, wearing black, filled Sherman Green at about 11:30 a.m., lying across Post Road in Downtown to block traffic. They also made a 3-mile march downtown, through the beach area and up to Old Town Hall, where they formed a speaking circle. The protest lasted well into the afternoon.[8] There were also a few people standing outside Fairfield Police Department.[9]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://patch.com/connecticut/fairfield/protest-closes-post-road-downtown-fairfield/	https://imgur.com/a/wso2UJP
Connecticut,Greenwich,Several dozen protesters rallied near the Greenwich Police Department on June 1. The police chief and a selectman spoke to the crowd.[10] Roads were closed and businesses were boarded up.[11],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.greenwichtime.com/local/article/We-re-not-here-for-the-same-reasons-15309501.php	http://connecticut.news12.com/story/42197893/protesters-rally-near-greenwich-pd-over-death-of-george-floyd-in-minneapolis
Connecticut,Groton,"On June 7, nearly 1,000 people peacefully marched through the streets to support Black Lives Matter. The event was organized by students from Fitch High School.[12]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://patch.com/connecticut/groton/photos-videos-sundays-peaceful-blm-protest-groton
Connecticut,Hamden,"On June 2, around 50 protesters marched from the Abdul-Majid Karim Hasan Islamic Center to Town Hall to protest the death of George Floyd and demand police accountability.[13] On June 7, another protest took place, which blocked Route 15.[14]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.nhregister.com/news/article/Hamden-Islamic-Center-calls-for-unity-in-march-15312386.php	https://www.wtnh.com/news/connecticut/new-haven/protest-march-in-tribute-to-george-floyd-stops-traffic-on-rt-15-in-hamden/
Connecticut,Hartford,"On May 29, hundreds of people protested in front of the Capitol.[15] On May 30, 2020, more than 1,000 people participated Hartford, marching to the Hartford Police Department and Connecticut State Capitol.[3] June 6: Hundreds of protesters attended multiple events in Hartford. The first one, called ""No Lives Matter Until Black Lives Matter: Protest for Our Future"", marched from ope Park to the Capitol Building.[16]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.wfsb.com/news/rally-held-against-police-brutality-racial-discrimination-in-hartford/article_76451b7a-a1f8-11ea-8cb9-ff8793730be5.html	https://www.courant.com/news/connecticut/hc-news-hartford-protest-police-brutality-20200530-o3ge6bxtbvc6rcjcnrwkkolhgi-story.html	https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/
Connecticut,Manchester,June 6: Demonstrators marched from Manchester City Hall to the police station at noon.[16],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/
Connecticut,Meriden,"On June 6, over 1,000 people gathered at the Meriden Green to support Black Lives Matter and George Floyd.[17]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.myrecordjournal.com/News/Meriden/Meriden-News/Peaceful-diverse-crowd-rallies-in-Meriden-against-police-brutality-racism.html
Connecticut,Middletown,"On June 4, peaceful protests took place in front of the police headquarters.[19]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,http://connecticut.news12.com/story/42212345/peaceful-protesters-march-for-unity-in-new-canaan
Connecticut,New Canaan,"On May 31, roughly 1,000 protesters shut down a section of Interstate 95.[20]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.newhavenindependent.org/index.php/archives/entry/protest2/
Connecticut,New Haven,"On June 5, 5,000 protesters marched from the New Haven Green to the New Haven Police Department headquarters.[21]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.newhavenindependent.org/index.php/archives/entry/youth_protest_black_lives_matter/
Connecticut,New London,Dozens of protesters gathered along Bank Street on May 30.[22],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.wtnh.com/video/peaceful-protest-in-new-london-supporting-george-floyd-saturday/
Connecticut,Old Saybrook,"On June 3, hundreds of people gathered for a vigil to honor victims of police brutality. They marched up and down Main Street and also gathered at the Katharine Hepburn Cultural Arts Center, where they listened to a group of speakers, including State Senator Norm Needleman.[23]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://lymeline.com/2020/06/peaceful-protest-held-in-old-saybrook-showed-solidarity-against-police-brutality-on-african-americans/
Connecticut,Stamford,"Hundreds gathered at the Stamford Police Headquarters on May 31 for an eight-minute ""kneel of silence.""[24]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://dailyvoice.com/connecticut/stamford/news/hundreds-attend-stamford-protest-that-includes-eight-minute-kneel-of-silence-for-george-floyd/788719/
Connecticut,Stratford,"A peaceful protest was held in front of town hall on May 30, with a few hundred protesters.[25]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://patch.com/connecticut/stratford/hundreds-stratford-protest-police-brutality-after-floyd-death
Connecticut,Trumbull,June 6: A protest occurred at the gazebo at Trumbull Town Hall at 11am.[16],https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.nbcconnecticut.com/news/local/multiple-protests-for-george-floyd-to-be-held-across-conn/2283834/
Connecticut,Waterbury,"On May 31, peaceful demonstrations took place in two locations: at the intersection of Wolcott Street and Long Hill Road, and outside the Waterbury Police Department. 28 people were arrested for disorderly conduct, though no property damage or protester injuries were reported.[26]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.nbcconnecticut.com/news/local/at-least-a-dozen-protesters-seen-being-detained-in-waterbury/2280079/
Connecticut,West Hartford,"On June 2, several hundred families and individuals gathered outside of West Hartford City Hall.[27]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://www.wtnh.com/news/connecticut/hartford/ride-for-unity-protest-in-west-hartford-sparks-conversation-around-how-to-prevent-police-brutality-create-real-change/
Connecticut,Weston,"On June 7, students from Weston High School organized a peaceful protest against police brutality at the town library.[28]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,http://connecticut.news12.com/story/42219681/weston-hs-students-organize-peaceful-rally-at-town-library
Connecticut,Westport,"On May 31, a hundred people rallied in downtown Westport.[29]",https://en.wikipedia.org/wiki/George_Floyd_protests_in_Connecticut,https://westportnow.com/index.php?/v3/comments/a_westport_protest/
